timestamp    message 
1581651879   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9216955
1581651879   spa_misc.c:393:spa_load_failed(): spa_load(srv, config untrusted): FAILED: couldn't get 'config' value in MOS directory [error=52]
1581651879   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): UNLOADING
1581651879   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): spa_load_retry: rewind, max txg: 9216954
1581651879   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): LOADING
1581651879   spa_misc.c:393:spa_load_failed(): spa_load(srv, config untrusted): FAILED: no valid uberblock found
1581651879   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): UNLOADING
1581651927   spa.c:5638:spa_tryimport(): spa_tryimport: importing srv
1581651927   spa_misc.c:408:spa_load_note(): spa_load($import, config trusted): LOADING
1581651927   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa $import. txg 9223382
1581651927   spa_misc.c:408:spa_load_note(): spa_load($import, config untrusted): using uberblock with txg=9223382
1581651927   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651927   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651927   spa_misc.c:393:spa_load_failed(): spa_load($import, config trusted): FAILED: vdev_load failed [error=52]
1581651927   spa_misc.c:408:spa_load_note(): spa_load($import, config trusted): UNLOADING
1581651978   spa.c:5638:spa_tryimport(): spa_tryimport: importing srv
1581651978   spa_misc.c:408:spa_load_note(): spa_load($import, config trusted): LOADING
1581651979   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa $import. txg 9223382
1581651979   spa_misc.c:408:spa_load_note(): spa_load($import, config untrusted): using uberblock with txg=9223382
1581651979   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651979   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651979   spa_misc.c:393:spa_load_failed(): spa_load($import, config trusted): FAILED: vdev_load failed [error=52]
1581651979   spa_misc.c:408:spa_load_note(): spa_load($import, config trusted): UNLOADING
1581651979   spa.c:5493:spa_import(): spa_import: importing srv, max_txg=-1 (RECOVERY MODE)
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651979   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9223382
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9223382
1581651979   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651979   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651979   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9223381
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651979   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9223381
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9223381
1581651979   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651979   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651979   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9223380
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651979   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9223380
1581651979   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9223380
1581651980   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651980   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651980   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9223379
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651980   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9223377
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9223377
1581651980   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651980   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651980   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9223376
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651980   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9223376
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9223376
1581651980   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651980   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651980   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9223375
1581651980   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651981   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9223375
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9223375
1581651981   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651981   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651981   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9223374
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651981   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9223374
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9223374
1581651981   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651981   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651981   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9223373
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651981   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9222924
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9222924
1581651981   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651981   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651981   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9222923
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651981   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9222923
1581651981   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9222923
1581651982   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651982   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651982   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9222922
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651982   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9222922
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9222922
1581651982   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651982   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651982   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9222921
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651982   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9222853
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9222853
1581651982   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651982   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651982   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9222852
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651982   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9222852
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9222852
1581651982   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651982   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651982   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9222851
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651982   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9222157
1581651982   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9222157
1581651983   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651983   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651983   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9222156
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651983   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221971
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221971
1581651983   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651983   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651983   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221970
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651983   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9221916
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221916
1581651983   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651983   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651983   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221915
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651983   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9221913
1581651983   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221913
1581651984   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651984   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651984   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221912
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651984   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9221906
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221906
1581651984   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651984   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651984   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221905
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651984   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9221897
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221897
1581651984   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651984   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651984   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221896
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651984   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9221896
1581651984   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221896
1581651985   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651985   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651985   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221895
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651985   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221895
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221895
1581651985   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651985   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651985   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221894
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651985   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221894
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221894
1581651985   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651985   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651985   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221893
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651985   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221891
1581651985   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221891
1581651986   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651986   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651986   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221890
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651986   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221890
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221890
1581651986   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651986   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651986   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221889
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651986   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221889
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221889
1581651986   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651986   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651986   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221888
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651986   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221888
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221888
1581651986   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651986   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651986   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221887
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651986   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221887
1581651986   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221887
1581651987   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651987   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651987   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221886
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651987   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221886
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221886
1581651987   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651987   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651987   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221885
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651987   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221885
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221885
1581651987   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651987   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651987   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221884
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651987   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdc1': best uberblock found for spa srv. txg 9221880
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9221880
1581651987   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): metaslab_init failed [error=52]
1581651987   vdev.c:130:vdev_dbgmsg(): raidz-0 vdev (guid 10014079183068636947): vdev_load: metaslab_init failed [error=52]
1581651987   spa_misc.c:393:spa_load_failed(): spa_load(srv, config trusted): FAILED: vdev_load failed [error=52]
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): UNLOADING
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): spa_load_retry: rewind, max txg: 9221879
1581651987   spa_misc.c:408:spa_load_note(): spa_load(srv, config trusted): LOADING
1581651988   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': best uberblock found for spa srv. txg 9220858
1581651988   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': label discarded as txg is too large (9221877 > 9220858)
1581651988   vdev.c:125:vdev_dbgmsg(): disk vdev '/dev/sdd1': failed to read label config. Trying again without txg restrictions.
1581651988   spa_misc.c:408:spa_load_note(): spa_load(srv, config untrusted): using uberblock with txg=9220858
